latitude,longitude,weather_id,weather_main,weather_description,weather_icon,temperature,feels_like,temp_min,temp_max,pressure,humidity,visibility,wind_speed,wind_direction,rain_1,rain_3,snow_1,snow_3,clouds,sunrise,sunset,w_date,w_time
53.3498,-6.2603,803,Clouds,"broken clouds",04n,276.58,272.45,275.14,277.6,993,67,10000,5.14,70,0,0,0,0,75,1678258647,1678299280,2023-03-08,03:38:28
53.3498,-6.2603,803,Clouds,"broken clouds",04n,276.58,272.45,275.14,277.6,993,67,10000,5.14,70,0,0,0,0,75,1678258647,1678299280,2023-03-08,03:38:28
53.3518,-6.255,803,Clouds,"broken clouds",04n,276.6,272.48,275.16,277.62,993,67,10000,5.14,70,0,0,0,0,75,1678258646,1678299278,2023-03-08,03:40:57
53.3498,-6.2603,803,Clouds,"broken clouds",04n,276.42,272,275.14,277.25,993,67,10000,5.66,70,0,0,0,0,75,1678258647,1678299280,2023-03-08,03:53:29
53.3498,-6.2603,803,Clouds,"broken clouds",04n,276.42,272,275.14,277.25,993,67,10000,5.66,70,0,0,0,0,75,1678258647,1678299280,2023-03-08,03:53:55
53.3498,-6.2603,803,Clouds,"broken clouds",04n,276.46,272.05,275.14,277.25,993,67,10000,5.66,70,0,0,0,0,75,1678258647,1678299280,2023-03-08,04:03:29
53.3498,-6.2603,803,Clouds,"broken clouds",04n,276.46,272.05,275.14,277.25,993,67,10000,5.66,70,0,0,0,0,75,1678258647,1678299280,2023-03-08,04:08:29
53.3498,-6.2603,803,Clouds,"broken clouds",04n,276.41,271.99,275.14,277.25,993,67,10000,5.66,70,0,0,0,0,75,1678258647,1678299280,2023-03-08,04:13:30
53.3498,-6.2603,803,Clouds,"broken clouds",04n,276.41,271.99,275.14,277.25,993,67,10000,5.66,70,0,0,0,0,75,1678258647,1678299280,2023-03-08,04:15:04
53.3498,-6.2603,803,Clouds,"broken clouds",04n,276.41,271.99,275.14,277.25,993,67,10000,5.66,70,0,0,0,0,75,1678258647,1678299280,2023-03-08,04:13:30
53.3498,-6.2603,803,Clouds,"broken clouds",04n,276.68,272.33,275.91,277.05,993,65,10000,5.66,80,0,0,0,0,75,1678258647,1678299280,2023-03-08,04:22:08
53.3498,-6.2603,803,Clouds,"broken clouds",04n,276.68,272.33,275.91,277.05,993,65,10000,5.66,80,0,0,0,0,75,1678258647,1678299280,2023-03-08,04:22:08
53.3498,-6.2603,803,Clouds,"broken clouds",04n,276.63,272.27,275.91,277.05,993,65,10000,5.66,80,0,0,0,0,75,1678258647,1678299280,2023-03-08,04:38:30
53.3498,-6.2603,803,Clouds,"broken clouds",04n,276.63,272.27,275.91,277.05,993,65,10000,5.66,80,0,0,0,0,75,1678258647,1678299280,2023-03-08,04:38:30
53.3498,-6.2603,803,Clouds,"broken clouds",04n,276.62,272.03,275.91,277.05,992,65,10000,6.17,90,0,0,0,0,75,1678258647,1678299280,2023-03-08,04:45:05
53.3498,-6.2603,803,Clouds,"broken clouds",04n,276.57,271.97,275.91,277.05,992,64,10000,6.17,90,0,0,0,0,75,1678258647,1678299280,2023-03-08,04:51:05
53.3498,-6.2603,803,Clouds,"broken clouds",04n,276.57,271.97,275.91,277.05,992,64,10000,6.17,90,0,0,0,0,75,1678258647,1678299280,2023-03-08,04:53:32
53.3498,-6.2603,803,Clouds,"broken clouds",04n,276.56,271.95,275.91,277.05,992,63,10000,6.17,90,0,0,0,0,75,1678258647,1678299280,2023-03-08,05:00:03
53.3498,-6.2603,803,Clouds,"broken clouds",04n,276.56,271.95,275.91,277.05,992,63,10000,6.17,90,0,0,0,0,75,1678258647,1678299280,2023-03-08,05:00:03
53.3498,-6.2603,500,Rain,"light rain",10n,276.56,271.95,276.11,277.05,992,63,10000,6.17,90,0.13,NULL,0,0,75,1678258647,1678299280,2023-03-08,05:13:31
53.3498,-6.2603,803,Clouds,"broken clouds",04n,276.57,273,276.11,277.05,992,62,10000,4.12,70,0,0,0,0,75,1678258647,1678299280,2023-03-08,05:17:07
53.3498,-6.2603,803,Clouds,"broken clouds",04n,276.57,273,276.11,277.05,992,64,10000,4.12,70,0,0,0,0,75,1678258647,1678299280,2023-03-08,05:21:33
53.3498,-6.2603,803,Clouds,"broken clouds",04n,276.64,273.08,276.11,277.05,992,64,10000,4.12,70,0,0,0,0,75,1678258647,1678299280,2023-03-08,05:24:08
53.3498,-6.2603,803,Clouds,"broken clouds",04n,276.57,273,276.11,277.05,992,64,10000,4.12,70,0,0,0,0,75,1678258647,1678299280,2023-03-08,05:21:33
53.3498,-6.2603,803,Clouds,"broken clouds",04n,276.71,273.17,276.11,277.05,992,66,10000,4.12,70,0,0,0,0,75,1678258647,1678299280,2023-03-08,05:32:50
53.3498,-6.2603,803,Clouds,"broken clouds",04n,276.39,272.21,275.14,277.05,992,65,10000,5.14,90,0,0,0,0,75,1678258647,1678299280,2023-03-08,05:42:00
53.3498,-6.2603,803,Clouds,"broken clouds",04n,276.39,271.74,275.14,277.05,992,66,10000,6.17,90,0,0,0,0,75,1678258647,1678299280,2023-03-08,05:48:23
53.3498,-6.2603,803,Clouds,"broken clouds",04n,276.39,271.74,275.14,277.05,992,66,10000,6.17,90,0,0,0,0,75,1678258647,1678299280,2023-03-08,05:48:23
53.3498,-6.2603,803,Clouds,"broken clouds",04n,276.39,271.74,275.14,277.05,992,66,10000,6.17,90,0,0,0,0,75,1678258647,1678299280,2023-03-08,05:48:23
53.3498,-6.2603,803,Clouds,"broken clouds",04n,276.33,271.66,275.14,277.05,992,66,10000,6.17,90,0,0,0,0,75,1678258647,1678299280,2023-03-08,05:57:29
53.3498,-6.2603,803,Clouds,"broken clouds",04n,276.31,271.64,275.14,277.05,992,66,10000,6.17,90,0,0,0,0,75,1678258647,1678299280,2023-03-08,06:07:24
53.3498,-6.2603,803,Clouds,"broken clouds",04n,276.31,271.64,275.14,277.05,992,66,10000,6.17,90,0,0,0,0,75,1678258647,1678299280,2023-03-08,06:09:02
53.3498,-6.2603,803,Clouds,"broken clouds",04n,276.31,271.64,275.14,277.05,992,66,10000,6.17,90,0,0,0,0,75,1678258647,1678299280,2023-03-08,06:09:02
53.3498,-6.2603,803,Clouds,"broken clouds",04n,276.58,271.98,276.11,277.05,991,63,10000,6.17,80,0,0,0,0,75,1678258647,1678299280,2023-03-08,06:23:33
53.3498,-6.2603,803,Clouds,"broken clouds",04n,276.58,271.98,276.11,277.05,991,63,10000,6.17,80,0,0,0,0,75,1678258647,1678299280,2023-03-08,06:23:33
53.3498,-6.2603,803,Clouds,"broken clouds",04n,276.58,271.98,276.11,277.05,991,63,10000,6.17,80,0,0,0,0,75,1678258647,1678299280,2023-03-08,06:30:02
53.3498,-6.2603,803,Clouds,"broken clouds",04n,276.58,271.98,276.11,277.05,991,64,10000,6.17,80,0,0,0,0,75,1678258647,1678299280,2023-03-08,06:35:07
53.3498,-6.2603,500,Rain,"light rain",10n,276.58,271.98,276.11,277.05,991,64,10000,6.17,80,0.17,NULL,0,0,75,1678258647,1678299280,2023-03-08,06:41:58
53.3498,-6.2603,500,Rain,"light rain",10n,276.33,271.44,275.14,277.05,991,65,10000,6.71,80,0.15,NULL,0,0,75,1678258647,1678299280,2023-03-08,06:45:14
53.3498,-6.2603,803,Clouds,"broken clouds",04n,276.33,271.44,275.14,277.05,991,65,10000,6.71,80,0,0,0,0,75,1678258647,1678299280,2023-03-08,06:50:04
53.3498,-6.2603,803,Clouds,"broken clouds",04n,276.33,271.44,275.14,277.05,991,65,10000,6.71,80,0,0,0,0,75,1678258647,1678299280,2023-03-08,06:50:04
53.3498,-6.2603,803,Clouds,"broken clouds",04d,276.26,271.35,275.14,277.05,991,65,10000,6.71,80,0,0,0,0,75,1678258647,1678299280,2023-03-08,07:00:12
53.3498,-6.2603,803,Clouds,"broken clouds",04d,276.26,271.35,275.14,277.05,991,64,10000,6.71,80,0,0,0,0,75,1678258647,1678299280,2023-03-08,07:00:37
53.3498,-6.2603,803,Clouds,"broken clouds",04d,276.26,271.35,275.14,277.05,991,64,10000,6.71,80,0,0,0,0,75,1678258647,1678299280,2023-03-08,07:12:21
53.3498,-6.2603,803,Clouds,"broken clouds",04d,276.49,271.65,275.68,277.05,991,65,10000,6.69,80,0,0,0,0,75,1678258647,1678299280,2023-03-08,07:15:58
53.3498,-6.2603,803,Clouds,"broken clouds",04d,276.25,271.33,275.14,277.05,991,64,10000,6.71,80,0,0,0,0,75,1678258647,1678299280,2023-03-08,07:18:48
53.3498,-6.2603,803,Clouds,"broken clouds",04d,276.25,271.33,275.14,277.05,991,64,10000,6.71,80,0,0,0,0,75,1678258647,1678299280,2023-03-08,07:20:03
53.3498,-6.2603,803,Clouds,"broken clouds",04d,276.25,271.33,275.14,277.05,991,63,10000,6.71,80,0,0,0,0,75,1678258647,1678299280,2023-03-08,07:33:35
53.3498,-6.2603,803,Clouds,"broken clouds",04d,276.25,271.33,275.14,277.05,991,63,10000,6.71,80,0,0,0,0,75,1678258647,1678299280,2023-03-08,07:30:08
53.3498,-6.2603,803,Clouds,"broken clouds",04d,276.25,271.33,275.14,277.05,991,63,10000,6.71,80,0,0,0,0,75,1678258647,1678299280,2023-03-08,07:30:08
53.3498,-6.2603,803,Clouds,"broken clouds",04d,276.49,271.65,275.68,277.05,991,62,10000,6.69,80,0,0,0,0,75,1678258647,1678299280,2023-03-08,07:46:50
53.3498,-6.2603,803,Clouds,"broken clouds",04d,276.49,271.65,275.68,277.05,991,62,10000,6.69,80,0,0,0,0,75,1678258647,1678299280,2023-03-08,07:45:28
53.3498,-6.2603,803,Clouds,"broken clouds",04d,276.49,271.65,275.68,277.05,991,61,10000,6.69,80,0,0,0,0,75,1678258647,1678299280,2023-03-08,07:52:32
53.3498,-6.2603,803,Clouds,"broken clouds",04d,276.49,271.65,275.68,277.05,991,61,10000,6.69,80,0,0,0,0,75,1678258647,1678299280,2023-03-08,07:52:32
53.3498,-6.2603,803,Clouds,"broken clouds",04d,276.61,271.8,276.11,277.05,992,61,10000,6.69,80,0,0,0,0,75,1678258647,1678299280,2023-03-08,08:02:17
53.3498,-6.2603,803,Clouds,"broken clouds",04d,276.56,271.74,276.11,277.05,992,61,10000,6.69,80,0,0,0,0,75,1678258647,1678299280,2023-03-08,08:09:10
53.3498,-6.2603,803,Clouds,"broken clouds",04d,276.49,271.65,275.68,277.05,992,61,10000,6.69,90,0,0,0,0,75,1678258647,1678299280,2023-03-08,08:14:06
53.3451,-6.2584,803,Clouds,"broken clouds",04d,276.54,271.71,275.68,277.05,991,60,10000,6.69,90,0,0,0,0,75,1678258646,1678299280,2023-03-08,08:20:47
53.3498,-6.2603,803,Clouds,"broken clouds",04d,276.54,271.71,275.68,277.05,991,60,10000,6.69,90,0,0,0,0,75,1678258647,1678299280,2023-03-08,08:28:37
53.3518,-6.255,803,Clouds,"broken clouds",04d,276.56,271.74,275.7,277.07,991,61,10000,6.69,90,0,0,0,0,75,1678258646,1678299278,2023-03-08,08:27:25
53.3498,-6.2603,803,Clouds,"broken clouds",04d,276.54,271.71,275.68,277.05,991,60,10000,6.69,90,0,0,0,0,75,1678258647,1678299280,2023-03-08,08:28:37
53.3464,-6.2559,803,Clouds,"broken clouds",04d,276.71,271.93,275.69,277.26,991,61,10000,6.69,90,0,0,0,0,75,1678258646,1678299279,2023-03-08,08:41:27
53.3498,-6.2603,803,Clouds,"broken clouds",04d,276.77,271.81,276.11,277.25,991,61,10000,7.2,90,0,0,0,0,75,1678258647,1678299280,2023-03-08,08:43:01
53.3498,-6.2603,803,Clouds,"broken clouds",04d,276.93,272.02,276.47,277.53,991,60,10000,7.2,90,0,0,0,0,75,1678258647,1678299280,2023-03-08,08:50:54
53.3467,-6.2599,803,Clouds,"broken clouds",04d,276.93,272.02,276.47,277.53,991,60,10000,7.2,90,0,0,0,0,75,1678258647,1678299280,2023-03-08,08:53:06
53.3498,-6.2603,803,Clouds,"broken clouds",04d,276.93,272.02,276.47,277.53,991,60,10000,7.2,90,0,0,0,0,75,1678258647,1678299280,2023-03-08,08:50:54
53.3498,-6.2603,500,Rain,"light rain",10d,277.39,272.61,276.52,278.16,991,60,10000,7.2,90,0.13,NULL,0,0,75,1678258647,1678299280,2023-03-08,09:05:10
53.3498,-6.2603,500,Rain,"light rain",10d,277.39,272.61,276.52,278.16,991,60,10000,7.2,90,0.19,NULL,0,0,75,1678258647,1678299280,2023-03-08,09:13:38
53.3459,-6.2554,500,Rain,"light rain",10d,277.4,272.63,276.53,278.16,991,60,10000,7.2,90,0.19,NULL,0,0,75,1678258646,1678299279,2023-03-08,09:13:59
53.3459,-6.2554,500,Rain,"light rain",10d,277.4,272.63,276.53,278.16,991,60,10000,7.2,90,0.19,NULL,0,0,75,1678258646,1678299279,2023-03-08,09:13:59
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.42,272.65,276.52,278.09,991,59,10000,7.2,90,0.1,NULL,0,0,75,1678258647,1678299280,2023-03-08,09:25:24
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.42,272.65,276.52,278.09,991,59,10000,7.2,90,0.1,NULL,0,0,75,1678258647,1678299280,2023-03-08,09:25:24
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.25,272.43,276.25,277.91,991,58,10000,7.2,90,0.1,NULL,0,0,75,1678258647,1678299280,2023-03-08,09:34:41
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.25,272.43,276.25,277.91,991,58,10000,7.2,90,0.1,NULL,0,0,75,1678258647,1678299280,2023-03-08,09:34:41
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.25,272.43,276.25,277.91,991,58,10000,7.2,90,0.1,NULL,0,0,75,1678258647,1678299280,2023-03-08,09:34:41
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.61,272.71,277.22,278.09,991,54,10000,7.72,80,0,0,0,0,75,1678258647,1678299280,2023-03-08,09:46:52
53.3496,-6.2601,500,Rain,"light rain",10d,277.57,272.66,277.22,277.91,991,54,10000,7.72,80,0.26,NULL,0,0,75,1678258647,1678299280,2023-03-08,09:57:21
53.3498,-6.2603,500,Rain,"light rain",10d,277.57,272.66,277.22,277.91,991,54,10000,7.72,80,0.31,NULL,0,0,75,1678258647,1678299280,2023-03-08,09:51:04
53.3498,-6.2603,500,Rain,"light rain",10d,277.57,272.66,277.22,277.91,991,54,10000,7.72,80,0.21,NULL,0,0,75,1678258647,1678299280,2023-03-08,09:58:56
53.3498,-6.2603,500,Rain,"light rain",10d,277.7,272.83,277.36,278.09,991,54,10000,7.72,80,0.22,NULL,0,0,75,1678258647,1678299280,2023-03-08,10:05:35
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.66,272.78,277.36,277.91,991,54,10000,7.72,80,0,0,0,0,75,1678258647,1678299280,2023-03-08,10:15:04
53.3479,-6.2627,803,Clouds,"broken clouds",04d,277.66,272.61,277.36,277.91,991,54,10000,8.23,80,0,0,0,0,75,1678258648,1678299280,2023-03-08,10:21:03
53.3503,-6.2587,803,Clouds,"broken clouds",04d,277.66,272.61,277.36,277.91,991,54,10000,8.23,80,0,0,0,0,75,1678258647,1678299279,2023-03-08,10:20:23
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.8,272.79,277.36,278.65,991,56,10000,8.23,80,0,0,0,0,75,1678258647,1678299280,2023-03-08,10:33:41
53.3459,-6.2558,803,Clouds,"broken clouds",04d,277.81,272.81,277.37,278.65,991,55,10000,8.23,80,0,0,0,0,75,1678258646,1678299279,2023-03-08,10:30:53
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.68,272.32,277.36,278.09,991,55,10000,9.26,80,0,0,0,0,75,1678258647,1678299280,2023-03-08,10:43:01
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.68,272.32,277.36,278.09,991,55,10000,9.26,80,0,0,0,0,75,1678258647,1678299280,2023-03-08,10:43:01
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.68,272.32,277.36,278.09,991,55,10000,9.26,80,0,0,0,0,75,1678258647,1678299280,2023-03-08,10:42:19
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.87,272.57,277.36,278.47,991,57,10000,9.26,80,0,0,0,0,75,1678258647,1678299280,2023-03-08,10:47:05
53.3498,-6.2603,803,Clouds,"broken clouds",04d,278.04,272.8,277.36,278.47,991,58,10000,9.26,80,0,0,0,0,75,1678258647,1678299280,2023-03-08,11:00:31
53.3498,-6.2603,803,Clouds,"broken clouds",04d,278.04,272.8,277.36,278.47,991,59,10000,9.26,80,0,0,0,0,75,1678258647,1678299280,2023-03-08,11:08:07
53.3498,-6.2603,803,Clouds,"broken clouds",04d,278.04,272.8,277.36,278.47,991,59,10000,9.26,80,0,0,0,0,75,1678258647,1678299280,2023-03-08,11:06:40
53.3498,-6.2603,803,Clouds,"broken clouds",04d,278.04,272.8,277.36,278.47,991,59,10000,9.26,80,0,0,0,0,75,1678258647,1678299280,2023-03-08,11:06:40
53.3467,-6.2599,500,Rain,"light rain",10d,278.17,273.12,277.6,278.52,991,59,10000,8.75,80,0.3,NULL,0,0,75,1678258647,1678299280,2023-03-08,11:23:06
53.3498,-6.2603,500,Rain,"light rain",10d,278.04,272.8,277.36,278.47,991,59,10000,9.26,80,0.17,NULL,0,0,75,1678258647,1678299280,2023-03-08,11:14:10
53.3498,-6.2603,500,Rain,"light rain",10d,278.17,273.12,277.6,278.52,991,59,10000,8.75,80,0.37,NULL,0,0,75,1678258647,1678299280,2023-03-08,11:30:06
53.3498,-6.2603,500,Rain,"light rain",10d,278.48,273.52,277.68,279.03,991,59,10000,8.75,80,0.3,NULL,0,0,75,1678258647,1678299280,2023-03-08,11:38:13
53.3498,-6.2603,500,Rain,"light rain",10d,278.48,273.52,277.68,279.03,991,59,10000,8.75,80,0.3,NULL,0,0,75,1678258647,1678299280,2023-03-08,11:38:13
53.3498,-6.2603,500,Rain,"light rain",10d,278.19,273,277.36,279.03,992,61,10000,9.26,70,0.41,NULL,0,0,75,1678258647,1678299280,2023-03-08,11:48:43
53.3498,-6.2603,500,Rain,"light rain",10d,278.19,273,277.36,279.03,992,61,10000,9.26,70,0.41,NULL,0,0,75,1678258647,1678299280,2023-03-08,11:48:43
53.3459,-6.2555,500,Rain,"light rain",10d,278.21,273.02,277.37,279.04,992,61,10000,9.26,70,0.42,NULL,0,0,75,1678258646,1678299279,2023-03-08,11:52:23
53.3459,-6.2555,500,Rain,"light rain",10d,278.25,273.07,277.37,279.04,992,61,10000,9.26,70,0.27,NULL,0,0,75,1678258646,1678299279,2023-03-08,12:02:27
53.3498,-6.2603,803,Clouds,"broken clouds",04d,278.24,273.06,277.36,279.03,992,61,10000,9.26,70,0,0,0,0,75,1678258647,1678299280,2023-03-08,12:08:43
53.3498,-6.2603,803,Clouds,"broken clouds",04d,278.24,273.06,277.36,279.03,992,61,10000,9.26,70,0,0,0,0,75,1678258647,1678299280,2023-03-08,12:08:43
53.347,-6.2593,803,Clouds,"broken clouds",04d,278.24,273.06,277.36,279.03,992,61,10000,9.26,70,0,0,0,0,75,1678258647,1678299280,2023-03-08,12:14:28
53.3458,-6.2557,803,Clouds,"broken clouds",04d,278.5,273.4,277.59,278.9,991,57,10000,9.26,80,0,0,0,0,75,1678258646,1678299279,2023-03-08,12:23:15
53.3498,-6.2603,803,Clouds,"broken clouds",04d,278.44,273.32,278.16,279.03,991,59,10000,9.26,80,0,0,0,0,75,1678258647,1678299280,2023-03-08,12:17:08
53.3498,-6.2603,803,Clouds,"broken clouds",04d,278.5,273.4,277.58,278.89,991,57,10000,9.26,80,0,0,0,0,75,1678258647,1678299280,2023-03-08,12:24:10
53.3458,-6.2557,803,Clouds,"broken clouds",04d,278.44,273.32,278.16,279.04,991,58,10000,9.26,80,0,0,0,0,75,1678258646,1678299279,2023-03-08,12:33:45
53.3498,-6.2603,803,Clouds,"broken clouds",04d,278.44,273.32,278.09,279.03,991,58,10000,9.26,80,0,0,0,0,75,1678258647,1678299280,2023-03-08,12:39:12
53.3498,-6.2603,803,Clouds,"broken clouds",04d,278.65,273.6,277.58,279.58,991,56,10000,9.26,80,0,0,0,0,75,1678258647,1678299280,2023-03-08,12:48:45
53.3498,-6.2603,803,Clouds,"broken clouds",04d,278.45,273.34,277.58,278.89,991,57,10000,9.26,80,0,0,0,0,75,1678258647,1678299280,2023-03-08,12:42:55
53.3498,-6.2603,803,Clouds,"broken clouds",04d,278.69,273.65,277.58,279.58,991,56,10000,9.26,80,0,0,0,0,75,1678258647,1678299280,2023-03-08,12:49:10
53.3498,-6.2603,803,Clouds,"broken clouds",04d,278.69,273.65,277.58,279.58,991,56,10000,9.26,80,0,0,0,0,75,1678258647,1678299280,2023-03-08,12:58:01
53.3498,-6.2603,803,Clouds,"broken clouds",04d,278.78,273.77,277.58,279.58,991,55,10000,9.26,80,0,0,0,0,75,1678258647,1678299280,2023-03-08,13:02:16
53.3498,-6.2603,803,Clouds,"broken clouds",04d,278.78,273.77,277.58,279.58,991,55,10000,9.26,80,0,0,0,0,75,1678258647,1678299280,2023-03-08,13:12:37
53.3498,-6.2603,803,Clouds,"broken clouds",04d,278.78,273.77,277.58,279.58,991,55,10000,9.26,80,0,0,0,0,75,1678258647,1678299280,2023-03-08,13:09:49
53.3498,-6.2603,803,Clouds,"broken clouds",04d,278.78,273.92,277.58,279.58,991,55,10000,8.75,90,0,0,0,0,75,1678258647,1678299280,2023-03-08,13:23:46
53.3498,-6.2603,803,Clouds,"broken clouds",04d,278.73,273.85,277.58,279.58,991,56,10000,8.75,90,0,0,0,0,75,1678258647,1678299280,2023-03-08,13:25:02
53.3498,-6.2603,803,Clouds,"broken clouds",04d,278.73,273.85,277.58,279.58,991,56,10000,8.75,90,0,0,0,0,75,1678258647,1678299280,2023-03-08,13:28:59
53.3498,-6.2603,803,Clouds,"broken clouds",04d,278.73,273.85,277.58,279.58,991,56,10000,8.75,90,0,0,0,0,75,1678258647,1678299280,2023-03-08,13:28:59
53.3498,-6.2603,803,Clouds,"broken clouds",04d,278.78,273.92,277.58,279.58,991,56,10000,8.75,90,0,0,0,0,75,1678258647,1678299280,2023-03-08,13:38:05
53.3498,-6.2603,803,Clouds,"broken clouds",04d,278.09,273.01,277.36,278.89,991,55,10000,8.75,100,0,0,0,0,75,1678258647,1678299280,2023-03-08,13:48:07
53.3498,-6.2603,803,Clouds,"broken clouds",04d,278.09,273.01,277.36,278.89,991,55,10000,8.75,100,0,0,0,0,75,1678258647,1678299280,2023-03-08,13:53:47
53.3498,-6.2603,803,Clouds,"broken clouds",04d,278.09,273.01,277.36,278.89,991,55,10000,8.75,100,0,0,0,0,75,1678258647,1678299280,2023-03-08,13:58:47
53.3498,-6.2603,803,Clouds,"broken clouds",04d,278.09,273.01,277.36,278.89,991,55,10000,8.75,100,0,0,0,0,75,1678258647,1678299280,2023-03-08,13:53:47
53.3498,-6.2603,803,Clouds,"broken clouds",04d,278.19,273.14,277.36,279.03,991,55,10000,8.75,100,0,0,0,0,75,1678258647,1678299280,2023-03-08,14:03:50
53.3498,-6.2603,803,Clouds,"broken clouds",04d,278.24,273.21,277.36,279.03,991,55,10000,8.75,100,0,0,0,0,75,1678258647,1678299280,2023-03-08,14:13:01
53.3498,-6.2603,803,Clouds,"broken clouds",04d,278.24,273.21,277.36,279.03,991,55,10000,8.75,100,0,0,0,0,75,1678258647,1678299280,2023-03-08,14:13:01
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.99,272.73,277.36,278.36,991,57,10000,9.26,90,0,0,0,0,75,1678258647,1678299280,2023-03-08,14:23:16
53.3467,-6.2599,803,Clouds,"broken clouds",04d,278,272.75,277.36,278.36,991,56,10000,9.26,90,0,0,0,0,75,1678258647,1678299280,2023-03-08,14:23:06
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.99,272.73,277.36,278.36,991,56,10000,9.26,90,0,0,0,0,75,1678258647,1678299280,2023-03-08,14:30:03
53.3459,-6.2555,803,Clouds,"broken clouds",04d,278.21,273.02,277.03,279.04,991,57,10000,9.26,90,0,0,0,0,75,1678258646,1678299279,2023-03-08,14:38:13
53.3498,-6.2603,803,Clouds,"broken clouds",04d,278.19,273,277.02,279.03,991,57,10000,9.26,90,0,0,0,0,75,1678258647,1678299280,2023-03-08,14:41:05
53.3498,-6.2603,803,Clouds,"broken clouds",04d,278.19,273,277.02,279.03,991,57,10000,9.26,90,0,0,0,0,75,1678258647,1678299280,2023-03-08,14:41:05
53.3478,-6.2584,803,Clouds,"broken clouds",04d,278.15,272.8,277.02,279.03,991,55,10000,9.77,90,0,0,0,0,75,1678258647,1678299279,2023-03-08,14:48:35
53.3498,-6.2603,803,Clouds,"broken clouds",04d,278.15,272.8,277.02,279.03,991,55,10000,9.77,90,0,0,0,0,75,1678258647,1678299280,2023-03-08,14:55:40
53.3498,-6.2603,803,Clouds,"broken clouds",04d,278.15,272.8,277.02,279.03,991,55,10000,9.77,90,0,0,0,0,75,1678258647,1678299280,2023-03-08,14:57:09
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.87,272.43,277.36,278.36,991,57,10000,9.77,90,0,0,0,0,75,1678258647,1678299280,2023-03-08,15:06:10
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.87,272.43,277.36,278.36,991,57,10000,9.77,90,0,0,0,0,75,1678258647,1678299280,2023-03-08,15:08:54
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.87,272.43,277.36,278.36,991,57,10000,9.77,90,0,0,0,0,75,1678258647,1678299280,2023-03-08,15:08:54
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.87,272.43,277.36,278.36,991,58,10000,9.77,90,0,0,0,0,75,1678258647,1678299280,2023-03-08,15:23:09
53.3459,-6.2558,803,Clouds,"broken clouds",04d,277.83,272.38,277.37,278.37,991,58,10000,9.77,90,0,0,0,0,75,1678258646,1678299279,2023-03-08,15:24:40
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.87,272.43,277.36,278.36,991,58,10000,9.77,90,0,0,0,0,75,1678258647,1678299280,2023-03-08,15:29:12
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.87,272.43,277.36,278.36,991,58,10000,9.77,90,0,0,0,0,75,1678258647,1678299280,2023-03-08,15:29:12
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.72,272.23,277.36,278.33,991,60,10000,9.77,90,0,0,0,0,75,1678258647,1678299280,2023-03-08,15:38:05
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.69,272.49,277.02,278.47,990,63,10000,8.75,90,0,0,0,0,75,1678258647,1678299280,2023-03-08,15:48:50
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.69,272.49,277.02,278.47,990,63,10000,8.75,90,0,0,0,0,75,1678258647,1678299280,2023-03-08,15:50:02
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.69,272.49,277.02,278.47,990,63,10000,8.75,90,0,0,0,0,75,1678258647,1678299280,2023-03-08,15:48:50
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.56,272.32,276.98,278.47,990,63,10000,8.75,90,0,0,0,0,75,1678258647,1678299280,2023-03-08,16:00:02
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.56,272.32,276.98,278.47,990,63,10000,8.75,90,0,0,0,0,75,1678258647,1678299280,2023-03-08,16:00:08
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.42,272.14,276.98,277.91,990,64,10000,8.75,90,0,0,0,0,75,1678258647,1678299280,2023-03-08,16:13:01
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.42,272.14,276.98,277.91,990,64,10000,8.75,90,0,0,0,0,75,1678258647,1678299280,2023-03-08,16:11:49
53.3498,-6.2603,803,Clouds,"broken clouds",04d,277.2,271.69,276.68,277.52,990,66,10000,9.26,80,0,0,0,0,75,1678258647,1678299280,2023-03-08,16:23:38
